simulation,station,station_name,passenger_id,arrival_time,urgency,aggressiveness,platform_position,preferred_carriage,seat_acquired,boarding_time,standing_time,journey_time,crowding_level,peak_period,crowding_category
2,Alandur,Alandur (Interchange),1924,2805,0.1393594629364614,1.8360620272991697,Center,2,1,2.1642195213401276,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1925,2807,0.5156671222717376,3.551526445231445,Right,6,0,1.3012696918368518,4.65358275540656,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1926,2808,0.4030125897657591,1.9880793987542593,Center,4,0,2.304979958240894,39.044104104755725,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1927,2808,0.19976350118696914,3.113369664363577,Center,2,0,1.7299179797259654,7.660677552791722,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1928,2809,0.07921029544347541,1.6701601831013875,Left,3,1,1.972438064050457,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1929,2810,0.2286127399326635,0.014167455654124361,Left,5,0,1.5725548856412244,18.446506628258266,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1930,2814,0.12486722221033286,2.2027102192486794,Left,5,0,1.9204412668689623,28.079544453034604,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1931,2816,0.17542179563951246,3.0109107758391076,Center,2,1,1.6956243783426872,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1932,2820,0.4058728414126006,1.4780845223255819,Left,6,0,2.1816539872234952,12.096714955156065,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1933,2822,0.4538800783428598,3.394062880382558,Left,3,1,2.1690680462395013,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1934,2824,0.47493564047627407,1.590121902403221,Left,4,1,2.667632960448901,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1935,2825,0.2847163070569974,0.2599297642751536,Left,3,0,1.9967033508042018,26.58740606747088,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1936,2826,0.39448674498482816,0.005055465977485407,Left,3,0,2.784721860346782,6.162857250587873,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1937,2826,0.20765241509059898,4.5825663107066275,Right,3,0,1.3695466404052548,6.100256772027986,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1938,2827,0.2805657411412932,3.3426206081007495,Left,5,0,1.6255936940699978,32.22559837175761,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1939,2828,0.23338736366329352,2.459070053615548,Center,5,0,2.3466884070644243,8.38091448317287,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1940,2829,0.3284271843999457,1.4074308418743615,Left,4,0,2.1716361231477177,2.1052621110608736,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1941,2832,0.61497048229317,3.664899219801114,Right,3,0,1.9827281906455587,3.8240149791847475,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1942,2834,0.5858853619572796,3.620902434023786,Left,1,0,1.6927942672670913,35.81553846450964,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1943,2836,0.008571782338156806,2.3770176637123956,Right,3,0,1.6929843961308646,14.678969755839546,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1944,2838,0.07771308018858825,2.7556475598712966,Center,5,1,2.7122903694984433,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1945,2839,0.36450120628218086,1.7157454236238752,Right,5,0,1.444594905063635,23.433702544660456,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1946,2844,0.5852423942472448,3.383599024913596,Left,1,0,1.9636542386290143,24.021925119648458,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1947,2845,0.22313069827608195,4.717892538163176,Left,6,0,2.4284982428317647,22.266826244521518,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1948,2851,0.7496772989743807,1.3343896944864608,Center,4,0,2.8312483934693824,0.5006714018362498,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1949,2854,0.4857952480961602,1.5251042437771685,Left,6,0,2.239436176358335,8.615932530763311,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1950,2855,0.2217217233768813,4.440390533074622,Center,4,1,1.2572022277440675,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1951,2855,0.3170765217573819,2.3051787427694492,Right,4,0,2.565428485767394,20.56967550091238,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1952,2856,0.23799255062543542,1.509330350082851,Center,5,0,1.50512979252917,11.074714349534434,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1953,2856,0.4187941974786818,1.9192184743832774,Center,5,0,1.4186921278726574,10.858783181440112,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1954,2859,0.5917177527952301,0.24465839788011978,Center,3,0,2.0679750271315394,107.70113626202797,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1955,2859,0.3499110949007974,0.7355532406270193,Right,1,0,2.0233151436061623,0.826817338785229,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1956,2860,0.04074109295015484,1.572851457365931,Right,1,1,2.479949494714153,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1957,2863,0.4465102473343068,4.849134505400484,Right,2,0,1.637394816995367,88.14604486970552,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1958,2864,0.23085712259279723,2.4994762422170016,Right,2,0,2.16644409061344,7.559095135916944,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1959,2865,0.26614230302894293,0.3444138796501406,Center,6,1,2.9614391686625536,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1960,2866,0.19056592128535424,4.444255574294463,Right,3,0,1.0993325454801137,73.95717300674043,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1961,2868,0.08304507885513732,0.9712038125986677,Right,6,0,2.679395997443226,28.553377803337927,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1962,2868,0.307746281108637,3.9867463037991175,Center,3,0,1.7140182664726928,32.29050647108434,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1963,2870,0.3204702042300514,0.03298897672965928,Right,6,0,2.366500112118797,14.442119268756937,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1964,2870,0.40827808646512903,3.096775013213308,Center,2,1,1.4108879480962933,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1965,2871,0.40579322517203004,2.763241209693991,Left,4,0,1.4974581931828945,17.228032399936723,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1966,2874,0.3683263074528366,0.9947618615138837,Center,5,0,2.7400644671736516,68.5818828226228,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1967,2874,0.14708366797805988,3.6552938210712815,Center,5,0,2.1392896542974356,9.331588262341661,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1968,2875,0.6089439153948067,3.715027297238656,Center,5,0,1.9892079079394962,8.103660849446342,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1969,2875,0.15981061315274003,3.455331990392871,Right,3,1,1.6445300717361604,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1970,2876,0.31802238092736107,0.6175127008404646,Center,3,1,2.396923323982137,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1971,2878,0.10942885350358905,1.9314665412493048,Left,2,1,2.517965315482452,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1972,2882,0.16106102377176995,1.0748242989377559,Left,5,1,2.236061780174578,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1973,2883,0.062277250583131286,0.499505016074101,Right,4,1,2.2956798125887876,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1974,2884,0.3913518049571654,2.261845134958439,Left,1,0,2.241696116995562,43.8730316683949,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1975,2885,0.605229546163926,3.284767125740836,Center,1,1,2.4490857452481123,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1976,2885,0.5681568917108623,1.7245199015853592,Right,1,0,1.3524202054890149,15.390041955870467,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1977,2886,0.26867538419684733,0.5791930838506326,Center,3,1,2.479940792059418,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1978,2891,0.32100590375482235,0.6896336897286298,Left,6,1,2.0587483132194473,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1979,2892,0.03969547004948674,1.9371182626615906,Left,6,1,2.3807179209874025,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1980,2893,0.14377635732535396,2.3669552503553075,Left,5,0,2.0682552858566092,25.359421411106098,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1981,2894,0.4161274976452157,0.9306153594253913,Right,4,0,2.77516599631308,1.9773466832864128,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1982,2895,0.20439780203556254,1.9017055770790303,Left,4,0,2.450153435492394,9.691770640715562,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1983,2896,0.15537457280344896,3.939528828249297,Right,5,0,2.378091178173323,34.34699277619281,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1984,2898,0.5712673562523825,3.769775485538569,Center,3,0,1.6584385665665102,32.8356730438009,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1985,2898,0.5633577860286165,3.4239341450197482,Left,4,0,1.538909598367482,39.176611213252336,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1986,2908,0.4356459419812066,0.9138179584886613,Left,3,0,2.3168981997079756,39.452057985842735,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1987,2908,0.09474155009994605,4.360350816498044,Center,5,0,2.073711117618851,72.73071610560065,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1988,2910,0.3012291417871672,1.217858325541223,Center,6,0,2.149100667507991,4.28123028751323,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1989,2911,0.30783060880730484,3.006802300076503,Center,2,0,1.6715118560360982,24.084289638142618,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1990,2911,0.37660018685937063,4.761239673079235,Center,4,1,1.3958896355562929,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1991,2918,0.24595699685781522,2.5372809137973382,Center,6,0,2.475140353282553,25.276940814519634,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1992,2924,0.39575082404281575,3.2845618523996576,Center,5,0,2.2955665007220025,22.758917594725826,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1993,2926,0.21362160789804963,2.8648950233847237,Center,2,1,2.6548732353972895,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1994,2926,0.5344456365786616,3.0743368602429015,Right,4,0,2.170635669241252,20.872007923684922,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1995,2927,0.05263273608092124,3.9040815788294774,Left,4,0,2.242905699198086,34.043341483826325,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1996,2930,0.17921887065999662,1.4152424972376814,Right,1,0,2.5337729330446885,18.78419365022108,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1997,2931,0.42238664379707014,3.330924420583195,Left,6,1,2.1635636972129317,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1998,2931,0.6346040437765014,2.7417705684766376,Right,4,1,2.123960582700375,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),1999,2936,0.5185605621913288,3.500826415116203,Right,4,0,2.2287028610314676,20.638172657169875,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2000,2936,0.1259139503489928,1.2080197775015216,Right,4,0,2.0147119742477306,51.059965939468476,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2001,2938,0.1829478461320987,4.6524692824688465,Right,5,1,1.5235566776802085,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2002,2939,0.1942301425507488,2.5048102793347105,Left,4,1,2.3367333273083375,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2003,2940,0.35582476662035323,2.232527732626211,Left,4,0,2.45486585962433,12.36914234895651,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2004,2940,0.1057953294088678,4.279368897752283,Left,4,0,2.2770130243163225,35.25889459549844,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2005,2940,0.18623001608175094,4.231949995047083,Left,2,0,2.0516584236685635,11.401159112222713,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2006,2940,0.17188276027752858,0.9820136854580347,Center,6,0,2.0402273345862287,25.563099717320682,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2007,2944,0.3364690931629437,3.943878304900083,Center,5,1,1.3257832806471122,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2008,2944,0.2338469064132713,1.6829885280594081,Right,5,0,2.2711802124377174,13.543081621357139,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2009,2949,0.42010108566705107,0.5522062036770436,Right,3,0,2.346196740932383,10.196097263566914,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2010,2951,0.3269268384842734,2.593900160835692,Left,6,0,1.7465052714353508,9.20560299218267,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2011,2953,0.4222012606556306,4.842302541142834,Left,6,0,1.5481031532096157,10.886816726793844,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2012,2954,0.09724216805294522,2.273653322897877,Center,1,0,1.6908998387768404,30.11977654341887,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2013,2957,0.563745871380041,3.401250612062058,Right,1,0,2.5089419032853804,76.2601643301112,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2014,2957,0.3887972408976603,3.3453056792715223,Right,4,1,1.561288780978248,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2015,2960,0.33124014859778994,3.3571705042096047,Left,4,0,2.214241728052661,25.460371875866777,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2016,2962,0.4771249302409329,1.0467211967254446,Center,4,0,1.6264181158592421,15.488269513156153,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2017,2964,0.1490265132731166,4.923819957463143,Right,2,0,2.446757826441336,4.497753532935005,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2018,2964,0.2158511463554536,4.135352762446221,Right,5,0,1.7156942066911982,30.75954760431167,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2019,2965,0.3387717185832773,0.9021321197176685,Left,3,1,2.7297055360968936,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2020,2968,0.41870513325741016,1.4836093374361288,Left,4,0,1.9254877198374092,5.404402315488271,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2021,2969,0.5062629045786666,0.6030779150827548,Center,2,0,2.933885741815889,25.871583492448956,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2022,2977,0.15374170688242744,4.643652293758303,Center,4,0,2.0909163954698435,22.13874814892397,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2023,2978,0.18357773198286229,1.6623202335701082,Right,5,0,2.6497461637454163,14.740472942658744,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2024,2978,0.16777703125688243,4.242462348203711,Center,3,1,1.4271780740836664,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2025,2979,0.38592634590294217,1.6758964517605506,Right,6,0,2.5411339083184195,25.219169369049204,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2026,2982,0.12429768260931714,3.9252654536716935,Left,5,1,2.4617836935142066,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2027,2983,0.39213091496370833,2.642631167059288,Center,6,1,2.244324960637121,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2028,2983,0.3634748105418524,1.0528494158062163,Left,6,1,2.26269595976515,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2029,2984,0.34855829692931495,2.6089853841332267,Right,2,1,2.2986645183121155,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2030,2985,0.2410652020125854,2.0859130862145547,Right,2,0,1.9620991346563914,11.60919710630778,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2031,2986,0.39952406938032337,4.98353817500948,Center,1,0,1.312644642740893,7.108675397679885,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2032,2988,0.08748578462964625,2.744442502527929,Center,1,0,1.921166907226737,8.427165045725971,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2033,2988,0.3494386340946109,1.7872396485538122,Center,1,1,2.74856432511908,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2034,2989,0.14645590703521486,2.8834580229053848,Right,3,0,1.228873795085532,15.61840260661343,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2035,2990,0.2153874834448936,3.1551909789611705,Center,3,1,1.9270300644456078,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2036,2990,0.3235136410870519,2.1859376567738273,Center,3,1,1.8821140872947146,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2037,2991,0.06850493721270993,4.401646485999758,Center,5,1,1.7227521367653535,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2038,2991,0.33154617711193113,1.862089367600193,Right,1,0,2.7352586792065665,12.420258199873047,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2039,2993,0.2031094489313765,0.16032940082609026,Center,4,0,2.7127682726665183,25.07203546951507,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2040,2993,0.359146828409802,0.3690554047393063,Left,5,0,2.532439374572227,0.6689021833539679,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2041,2994,0.029143563027243087,3.8180021164152214,Left,3,0,2.0790772827644446,33.04728138659226,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2042,2994,0.32996583620875675,0.9163016181366501,Left,4,1,2.171343184929076,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2043,2995,0.17574434230962638,2.996403536204417,Right,6,0,2.6295397571048307,20.453502833095648,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2044,2997,0.16127537085100793,3.507112398552797,Right,4,0,2.6351555011676497,9.506006659904878,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2045,2998,0.43111873788469784,4.23942915024657,Center,5,0,1.289871058892482,18.257703818521286,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2046,3000,0.23590187721952088,3.9862921152405635,Center,4,0,1.25081887720858,6.177184453876861,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2047,3000,0.21866609130442824,0.4420046037305614,Right,6,0,2.0271699835127133,32.668881933426185,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2048,3000,0.33954666560837204,0.9234181040060974,Right,6,1,1.5671314500757092,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2049,3001,0.16211491056082505,2.0519220548992694,Center,3,1,2.325982786216848,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2050,3001,0.4281525429573291,4.366021758831052,Right,6,0,2.1930442158097585,9.107708147425067,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2051,3005,0.2820828322910062,0.13998743916984302,Left,5,0,2.981823016649693,13.121967781204264,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2052,3005,0.1316217699511497,2.9499034618810596,Center,6,0,1.5934029337787914,8.268708959479547,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2053,3005,0.17367241160165306,2.4369212395832185,Center,2,1,2.3789656027604655,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2054,3007,0.027031803276690292,1.2878281025634009,Right,4,0,1.8642019829674337,66.59547125557927,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2055,3009,0.45180005091735587,3.4256419310277297,Right,5,0,2.567138321612598,12.6513674605323,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2056,3009,0.09858185114105106,3.672848106327868,Right,6,1,2.4167548368715535,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2057,3009,0.10703997907602555,0.024628182334983095,Left,2,0,2.155195055887684,8.781531968388641,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2058,3011,0.33026822402132744,3.567995154779466,Right,5,0,2.555255814736102,17.184391368593527,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2059,3011,0.24123226152690136,3.969385141231367,Right,5,0,1.2693685557827685,23.38965561736237,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2060,3012,0.2873600122381085,4.153861920125858,Center,6,1,1.5300148770245512,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2061,3013,0.13216835841010408,3.3975633042724636,Right,5,1,2.119274971879626,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2062,3013,0.1409646510661132,4.81808679809313,Right,4,0,1.2591740278121617,74.78894161764416,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2063,3013,0.5389132236729391,0.1394701670836651,Center,4,0,2.6792675195437647,20.99360341391158,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2064,3013,0.25741708216195214,3.150254587363009,Right,1,0,1.8248349089091063,3.2077807673098007,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2065,3014,0.23129366427894174,2.3965567188791512,Right,6,0,1.6528062698832522,4.849885432767014,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2066,3014,0.30470617439722164,0.3068441505657138,Right,6,1,2.358781870350401,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2067,3016,0.3604510670062788,3.993981820208348,Center,5,0,2.5960164178953913,0.14915948854908279,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2068,3024,0.3953440016640916,0.22977200251862895,Left,6,0,2.1648588248781637,41.47802684587407,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2069,3028,0.43378052678873413,2.8745913637234057,Center,2,0,2.0458820386285077,9.85251797553059,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2070,3033,0.1907548129866052,2.903968370458361,Right,4,0,1.6137672117867747,11.802053122425068,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2071,3034,0.17881902432952232,4.860450407096961,Center,5,0,1.7842869187847048,24.817612447648283,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2072,3043,0.2558012463273154,2.11411265288213,Right,4,0,2.5643542546340363,0.34650617512843057,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2073,3043,0.3859603577817545,4.235846215608795,Left,5,0,1.4926777423887339,20.207833076001855,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2074,3044,0.08813485937839283,1.8678509602098408,Left,1,0,1.4328681213970151,31.05127984383462,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2075,3049,0.4318463751015752,3.47753376176735,Left,6,0,2.0358896073424564,15.220396107105175,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2076,3050,0.12518173638635707,1.4202114335984162,Left,5,1,1.844003424153573,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2077,3051,0.3539363040501742,4.071523402823907,Left,6,1,2.4360748776242187,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2078,3052,0.020870881853369407,4.393320743905418,Right,3,1,1.2737925270277237,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2079,3052,0.45539662101441813,4.8062895739488205,Center,2,1,2.1378795915977165,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2080,3056,0.21277838883559733,3.2057187443311546,Right,2,0,2.12415082637751,23.14123298394631,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2081,3057,0.22889027090136882,3.2979696296976813,Left,1,1,1.2591989588623191,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2082,3058,0.14986325282716514,1.2880812774934265,Left,5,0,2.176921506075004,3.1634667701768677,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2083,3059,0.06765598509554181,0.5484719529549381,Center,4,0,2.2584522461031544,39.97818712881873,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2084,3061,0.2091732958802454,3.7491573084904535,Right,6,0,1.7591670272821793,154.70597089229028,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2085,3061,0.30627629758702246,1.9725648300041487,Center,5,0,2.316815125749014,1.3989625844544213,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2086,3062,0.2887273242293183,3.027121202492901,Left,3,1,1.4292833409544539,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2087,3064,0.22764599781545566,4.055126252041431,Left,5,0,2.088293757007972,1.9845462939498075,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2088,3065,0.1590860321753631,3.768265914463055,Right,4,1,1.456392653212998,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2089,3066,0.22355408148663503,4.9561497380147905,Left,4,1,2.389491667915414,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2090,3067,0.03817980457975374,0.06838188544602608,Right,1,0,1.756147849384214,19.254458910668827,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2091,3067,0.13981058356181478,2.2275907881920336,Right,4,0,1.9947343888193652,8.065342722020905,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2092,3069,0.028845673564953052,3.111607609051903,Right,3,1,2.213397589055419,0.0,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2093,3071,0.08986682149595222,3.2281741808688107,Left,5,0,2.668823493956599,27.47315404281359,25,0.7,morning,Low (60-70%)
2,Alandur,Alandur (Interchange),2094,3074,0.15984620417075313,0.055734691312308016,Left,6,0,2.0423059167523228,26.80589703761568,25,0.7,morning,Low (60-70%)
